SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS,misc,y,dir_y,x,dir_x
SEC 1 WEST,3.21905,3.149308,3.083066,3.01773,2.96018,2.919851,2.880785,2.831937,2.785644,2.751708,2.733631,2.733172,2.742579,2.74076,2.714969,2.683543,2.673728,2.709894,2.791026,2.886118,2.948068,2.960244,2.943119,2.909448,2.865686,2.81703,2.770743,2.726578,2.682285,2.642267,2.609479,2.585256,2.570839,2.566607,2.581275,2.643876,2.780868,2.96932,12.595,11.389,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:20:54 AM,10000,35.3,GPGGA,162145,46.03538403,N,109.1778085,W
SEC 1 WEST,3.317057,3.241433,3.169413,3.099501,3.038568,2.993787,2.949835,2.896176,2.846345,2.808848,2.788304,2.786823,2.79539,2.790601,2.762745,2.728718,2.717375,2.753199,2.836464,2.935531,2.998757,3.010168,2.992249,2.957853,2.911816,2.8615,2.814013,2.767312,2.72069,2.677999,2.643408,2.617371,2.602066,2.597703,2.612949,2.677202,2.818774,3.012197,14.226,10.564,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:21:18 AM,10000,35.1,GPGGA,162203,46.03557863,N,109.1777944,W
SEC 1 WEST,3.298376,3.221342,3.149333,3.081135,3.017927,2.970724,2.926666,2.87475,2.825847,2.790046,2.771101,2.770696,2.780849,2.778442,2.751266,2.717039,2.706031,2.743672,2.828964,2.930396,2.99709,3.010396,2.993149,2.958163,2.911524,2.860283,2.811076,2.76322,2.715415,2.672264,2.636926,2.610704,2.595579,2.591083,2.606125,2.671405,2.815596,3.012776,13.888,11.28,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:21:53 AM,10000,34.9,GPGGA,162227.6,46.03584687,N,109.177774,W
SEC 1 WEST,3.30618,3.23211,3.161225,3.093522,3.032716,2.987312,2.943725,2.890825,2.840852,2.803449,2.781256,2.77654,2.781682,2.775207,2.746853,2.712109,2.69943,2.731549,2.808067,2.899817,2.959316,2.970388,2.953937,2.920903,2.877338,2.829194,2.783541,2.738573,2.693605,2.652223,2.618637,2.594305,2.580084,2.576099,2.590747,2.652879,2.78913,2.974931,14.436,11.067,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:22:11 AM,10000,34.9,GPGGA,162302.6,46.03625127,N,109.1777446,W
SEC 1 WEST,3.11781,3.052062,2.988575,2.92654,2.872401,2.835552,2.798967,2.752048,2.706697,2.67318,2.654405,2.651993,2.658832,2.655488,2.629927,2.59945,2.589022,2.620635,2.694417,2.781135,2.836492,2.846924,2.832206,2.80303,2.762988,2.718616,2.676087,2.634974,2.593099,2.554955,2.523815,2.500597,2.487178,2.483394,2.497452,2.556098,2.685044,2.859383,15.17,11.321,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:22:28 AM,10000,34.7,GPGGA,162320.8,46.0364679,N,109.1777281,W
SEC 1 WEST,3.151101,3.084304,3.02162,2.959722,2.90345,2.86414,2.826189,2.778422,2.732965,2.698938,2.679543,2.67637,2.681748,2.676402,2.650626,2.619112,2.608188,2.639164,2.710913,2.796752,2.851095,2.861656,2.846498,2.816637,2.776556,2.732452,2.690714,2.649369,2.607244,2.569331,2.538942,2.515768,2.501629,2.498348,2.51246,2.570274,2.697367,2.869599,14.131,10.957,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:22:42 AM,10000,35.1,GPGGA,162337,46.03666027,N,109.1777142,W
SEC 1 WEST,3.272145,3.200386,3.132252,3.067001,3.007157,2.962955,2.920068,2.868785,2.820533,2.783709,2.762254,2.758509,2.763906,2.758451,2.730588,2.697453,2.685549,2.718371,2.7954,2.887521,2.946199,2.956909,2.940205,2.907365,2.863547,2.816121,2.770596,2.72629,2.681802,2.641046,2.608653,2.583748,2.569054,2.56524,2.579646,2.640376,2.776168,2.961015,13.887,11.029,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:22:56 AM,10000,35.2,GPGGA,162351.4,46.0368303,N,109.1777014,W
SEC 1 WEST,3.225983,3.15723,3.090588,3.026363,2.969803,2.929278,2.889157,2.838684,2.790693,2.755029,2.73477,2.731607,2.73787,2.732337,2.705106,2.672682,2.661844,2.694462,2.770384,2.860559,2.917937,2.928414,2.912188,2.880726,2.838419,2.792379,2.74817,2.705003,2.662055,2.622117,2.589988,2.566509,2.552327,2.548213,2.563058,2.623087,2.756182,2.937146,14.302,10.913,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:23:10 AM,10000,34.9,GPGGA,162405.8,46.03699133,N,109.1776897,W
SEC 1 WEST,3.242492,3.171199,3.103984,3.037452,2.978196,2.935844,2.896057,2.847583,2.800847,2.766021,2.746366,2.745024,2.753705,2.749692,2.723416,2.691742,2.681063,2.714628,2.793068,2.887311,2.948016,2.959647,2.942953,2.910295,2.866996,2.818996,2.773608,2.729411,2.685111,2.644534,2.611731,2.587276,2.572763,2.568362,2.582618,2.643471,2.778586,2.961811,14.038,10.656,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:23:26 AM,10000,35.2,GPGGA,162419.6,46.03713505,N,109.1776788,W
SEC 1 WEST,3.246978,3.173197,3.103285,3.035239,2.975637,2.932062,2.88892,2.836992,2.788384,2.752366,2.731655,2.729167,2.736131,2.730881,2.703255,2.67016,2.658861,2.69276,2.772328,2.866615,2.926929,2.937829,2.920685,2.88738,2.843189,2.794846,2.748617,2.703594,2.658485,2.617013,2.583501,2.558085,2.543719,2.539234,2.554448,2.617059,2.754642,2.942264,14.452,10.768,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:23:47 AM,10000,35,GPGGA,162435.8,46.0373011,N,109.1776666,W
SEC 1 WEST,3.326818,3.251185,3.178956,3.10904,3.047731,3.002987,2.957907,2.904059,2.854489,2.817055,2.796619,2.79458,2.802051,2.797382,2.769424,2.736079,2.725106,2.760226,2.842269,2.940238,3.002313,3.014044,2.996093,2.961772,2.91609,2.866449,2.819131,2.773057,2.726902,2.684227,2.649868,2.623921,2.609228,2.60489,2.620335,2.684551,2.825978,3.019569,13.746,10.556,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:24:07 AM,10000,35,GPGGA,162456.4,46.03751477,N,109.1776509,W
SEC 1 WEST,3.188122,3.118201,3.050519,2.985432,2.929928,2.893028,2.854394,2.803942,2.756993,2.722388,2.704057,2.703666,2.71281,2.710297,2.684659,2.652769,2.643366,2.679543,2.76134,2.856224,2.917436,2.928473,2.910406,2.876811,2.833788,2.786806,2.741736,2.698248,2.654851,2.614203,2.580877,2.556593,2.542112,2.537575,2.552768,2.615172,2.752009,2.938475,12.717,10.897,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:24:29 AM,10000,35.2,GPGGA,162516.4,46.0377178,N,109.1776357,W
SEC 1 WEST,3.324222,3.250409,3.178739,3.109896,3.051155,3.008996,2.965635,2.912353,2.8632,2.827003,2.807694,2.808012,2.818197,2.815176,2.787472,2.753696,2.74453,2.7838,2.86981,2.971292,3.03612,3.047777,3.028675,2.992715,2.945565,2.894308,2.845524,2.798369,2.751579,2.707628,2.672086,2.646537,2.631336,2.626754,2.642946,2.7092,2.854159,3.051523,12.879,11.143,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:24:57 AM,10000,35.3,GPGGA,162538.4,46.03794047,N,109.1776191,W
SEC 1 WEST,3.30027,3.225237,3.154078,3.085999,3.024942,2.978885,2.933806,2.881293,2.832396,2.79618,2.776379,2.775181,2.784769,2.781634,2.754359,2.719405,2.708915,2.745738,2.829977,2.931065,2.995757,3.008551,2.990602,2.955487,2.908906,2.857996,2.809323,2.762928,2.715761,2.672034,2.637141,2.611706,2.595366,2.590969,2.605661,2.670421,2.81297,3.008793,12.605,11.408,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:25:18 AM,10000,35.5,GPGGA,162606,46.0382277,N,109.1775979,W
SEC 1 WEST,3.459601,3.378681,3.301674,3.228194,3.162276,3.113151,3.065833,3.010017,2.957685,2.919255,2.898427,2.897576,2.907231,2.903864,2.874663,2.83826,2.827615,2.867989,2.958161,3.064891,3.133592,3.145822,3.125321,3.087451,3.037596,2.983065,2.930708,2.880835,2.830757,2.784418,2.746974,2.718923,2.702629,2.697886,2.714337,2.783109,2.935265,3.143937,13.184,11.367,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:26:46 AM,10000,35.4,GPGGA,162627.8,46.03845383,N,109.1775812,W
SEC 1 WEST,3.245422,3.171232,3.100826,3.032711,2.971225,2.925818,2.882536,2.831328,2.782445,2.745756,2.724577,2.721145,2.727712,2.722705,2.695886,2.663092,2.652567,2.687191,2.766491,2.859589,2.918724,2.928584,2.910091,2.876084,2.831375,2.782712,2.736625,2.691934,2.647137,2.606272,2.573044,2.548638,2.533728,2.529916,2.544896,2.606256,2.742926,2.930038,13.559,11.224,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:27:21 AM,10000,35.7,GPGGA,162755.8,46.03769555,N,109.1774815,W
SEC 1 WEST,3.325348,3.248865,3.176288,3.104882,3.042434,2.998425,2.95532,2.901151,2.850343,2.813021,2.79217,2.789668,2.79739,2.792814,2.763646,2.728949,2.718265,2.754317,2.836497,2.934453,2.997132,3.008679,2.990312,2.955712,2.909429,2.859407,2.810857,2.764258,2.717624,2.674471,2.639369,2.613409,2.598255,2.593489,2.609106,2.674368,2.816743,3.010832,13.332,11.191,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:27:50 AM,10000,35.7,GPGGA,162830,46.03734302,N,109.1775077,W
SEC 1 WEST,3.38196,3.30499,3.231905,3.16014,3.094477,3.046732,3.001765,2.947157,2.89536,2.855968,2.832852,2.827977,2.834177,2.827956,2.799137,2.764117,2.752512,2.78721,2.869129,2.966481,3.028383,3.038398,3.019603,2.984248,2.937638,2.887152,2.838698,2.792007,2.745231,2.702469,2.668009,2.641772,2.626595,2.622054,2.637324,2.701077,2.84229,3.035363,13.971,11.148,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:28:20 AM,10000,35.7,GPGGA,162859.4,46.03700962,N,109.1775323,W
SEC 1 WEST,3.303507,3.228085,3.155598,3.085813,3.02374,2.978038,2.934933,2.882274,2.83284,2.795854,2.774643,2.77155,2.778871,2.773737,2.74604,2.712104,2.701014,2.735826,2.816308,2.912187,2.97313,2.983728,2.965842,2.93191,2.886676,2.837499,2.790071,2.744352,2.698469,2.656482,2.622345,2.596922,2.582198,2.57788,2.5934,2.65639,2.796178,2.985878,14.206,11.071,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:29:03 AM,10000,35.5,GPGGA,162929,46.03672338,N,109.1775537,W
SEC 1 WEST,3.316433,3.24056,3.168764,3.099362,3.038193,2.993475,2.950147,2.896727,2.847414,2.810457,2.791768,2.790765,2.800787,2.797121,2.769627,2.735403,2.724864,2.762969,2.848693,2.950211,3.015183,3.027418,3.008756,2.973175,2.926087,2.875453,2.826462,2.779193,2.732112,2.689013,2.654027,2.627615,2.612608,2.608095,2.623416,2.688878,2.833263,3.029687,12.817,10.816,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:29:36 AM,10000,35.7,GPGGA,163012.6,46.0362763,N,109.1775867,W
SEC 1 WEST,3.250785,3.177175,3.107834,3.040102,2.980777,2.939398,2.898993,2.848033,2.800371,2.765301,2.746675,2.747152,2.757171,2.754955,2.728563,2.696013,2.686203,2.723643,2.807396,2.906877,2.970715,2.983609,2.965781,2.931395,2.885995,2.836948,2.789089,2.743285,2.697388,2.655433,2.62101,2.59514,2.580211,2.576002,2.591103,2.655193,2.795594,2.988608,12.654,10.906,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:30:01 AM,10000,35.6,GPGGA,163045,46.03592885,N,109.1776124,W
SEC 1 WEST,3.235232,3.164845,3.099384,3.034306,2.972487,2.924805,2.883583,2.835369,2.787915,2.751946,2.730601,2.726632,2.731548,2.726458,2.699098,2.665855,2.653353,2.684313,2.758657,2.84851,2.906715,2.917218,2.901059,2.868821,2.826069,2.778847,2.733718,2.689743,2.645525,2.605811,2.572766,2.548038,2.533532,2.528947,2.542962,2.601578,2.732656,2.91005,14.412,10.901,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:30:23 AM,10000,35.8,GPGGA,163110.2,46.0356562,N,109.1776327,W
SEC 1 WEST,3.416207,3.338033,3.265174,3.19442,3.126576,3.074005,3.027412,2.974265,2.923903,2.885627,2.862581,2.858046,2.865151,2.860096,2.830476,2.794739,2.781189,2.814075,2.893948,2.992042,3.056402,3.068445,3.050394,3.015188,2.968251,2.916451,2.867004,2.819066,2.771399,2.727687,2.692659,2.665321,2.649579,2.644031,2.658715,2.721077,2.861179,3.054122,13.649,11.203,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:30:45 AM,10000,36,GPGGA,163132.4,46.0354276,N,109.1776495,W
SEC 1 WEST,3.270267,3.196321,3.126155,3.059354,2.999539,2.955402,2.91184,2.860229,2.811703,2.775991,2.755905,2.753895,2.762258,2.757652,2.730608,2.697731,2.687095,2.722548,2.803157,2.898108,2.95883,2.968892,2.950879,2.916895,2.872513,2.823467,2.777032,2.732107,2.686748,2.645181,2.611823,2.586612,2.571971,2.567621,2.582653,2.645567,2.783293,2.970943,14.098,11.021,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:31:09 AM,10000,35.9,GPGGA,163154.2,46.03523277,N,109.1776641,W
SEC 1 WEST,3.285717,3.212912,3.142729,3.07503,3.017502,2.974387,2.929891,2.876137,2.827161,2.790321,2.769575,2.766448,2.77339,2.768848,2.741148,2.707372,2.696873,2.732264,2.812466,2.906761,2.966004,2.975705,2.95692,2.922851,2.878533,2.82995,2.783491,2.738155,2.693532,2.65159,2.618132,2.592831,2.578327,2.574201,2.589567,2.65272,2.791583,2.980272,13.331,11.23,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:31:36 AM,10000,36.1,GPGGA,163218.2,46.0350129,N,109.1776804,W
SEC 1 WEST,3.388354,3.310317,3.236357,3.164798,3.100552,3.054085,3.010592,2.956904,2.90639,2.868713,2.848193,2.846392,2.855163,2.851168,2.823295,2.788911,2.777861,2.815025,2.900598,3.002129,3.066641,3.077775,3.058322,3.021733,2.973669,2.921676,2.87218,2.823995,2.776145,2.732398,2.69662,2.669691,2.654381,2.649348,2.664584,2.729846,2.874016,3.072517,13.39,10.86,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:32:05 AM,10000,35.9,GPGGA,163245.2,46.03475688,N,109.1776992,W
SEC 1 WEST,3.427675,3.347508,3.27073,3.196596,3.130556,3.082398,3.035999,2.980254,2.928217,2.889319,2.867217,2.864332,2.872559,2.867762,2.837958,2.801975,2.790812,2.828001,2.914453,3.018351,3.084059,3.094954,3.074668,3.037077,2.988164,2.934672,2.883563,2.834311,2.785275,2.740242,2.703035,2.675858,2.659997,2.654736,2.67043,2.737308,2.885042,3.086703,13.518,10.906,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:32:38 AM,10000,36.1,GPGGA,163314.4,46.03447345,N,109.1777202,W
SEC 1 WEST,3.344893,3.269319,3.197841,3.127649,3.064606,3.019342,2.975675,2.922685,2.871875,2.834791,2.81324,2.809786,2.816323,2.811394,2.783392,2.748459,2.736488,2.771231,2.851743,2.947449,3.009033,3.019567,3.001304,2.966155,2.920388,2.870546,2.822619,2.77553,2.729078,2.686438,2.651406,2.625082,2.60999,2.605512,2.620175,2.683049,2.82251,3.013355,13.789,11.212,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:33:05 AM,10000,35.4,GPGGA,163347.2,46.03415323,N,109.177744,W
SEC 1 WEST,3.345405,3.269601,3.197454,3.128564,3.066927,3.021752,2.978214,2.926389,2.877265,2.84113,2.821473,2.821042,2.830711,2.827869,2.799674,2.765972,2.755061,2.792142,2.877422,2.978988,3.044699,3.05648,3.03795,3.001534,2.954259,2.902512,2.853134,2.805072,2.757597,2.713908,2.678458,2.652317,2.635996,2.631209,2.646755,2.711461,2.855102,3.051869,13.137,10.888,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:33:27 AM,10000,35.2,GPGGA,163414.6,46.03387773,N,109.1777645,W
SEC 1 WEST,3.242638,3.173426,3.106851,3.042026,2.987885,2.950018,2.909761,2.859033,2.813162,2.779135,2.760273,2.760023,2.769033,2.76575,2.739534,2.70756,2.698144,2.734189,2.815974,2.912455,2.973068,2.984075,2.966176,2.93344,2.88922,2.841371,2.795001,2.750202,2.705688,2.664218,2.630015,2.604809,2.590585,2.585778,2.600735,2.662552,2.800496,2.987663,14.583,10.886,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:33:45 AM,10000,35.1,GPGGA,163436.4,46.0336405,N,109.1777819,W
SEC 1 WEST,3.266616,3.19412,3.125909,3.05869,2.997991,2.953349,2.913002,2.8632,2.81442,2.777659,2.756357,2.753159,2.758561,2.7534,2.726995,2.694787,2.682605,2.715096,2.792986,2.885315,2.943956,2.954395,2.936289,2.901963,2.857377,2.809193,2.763439,2.718493,2.67419,2.633453,2.600234,2.575252,2.560912,2.555779,2.570547,2.629881,2.763288,2.947215,13.323,10.412,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:34:03 AM,10000,34.7,GPGGA,163454.2,46.03347083,N,109.177762,W
SEC 1 WEST,3.203509,3.133521,3.067644,3.003987,2.946443,2.904831,2.864377,2.816968,2.770644,2.73635,2.71739,2.716399,2.724656,2.722023,2.697232,2.665289,2.655726,2.690549,2.769325,2.863153,2.923036,2.933987,2.916176,2.882829,2.839012,2.791198,2.745907,2.70215,2.658799,2.618898,2.58664,2.562425,2.548154,2.543818,2.558022,2.618371,2.751912,2.935336,12.508,11.085,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:34:19 AM,10000,34.9,GPGGA,163512,46.0333417,N,109.1775968,W
SEC 1 WEST,3.219883,3.150206,3.084656,3.020209,2.960672,2.918067,2.878572,2.830311,2.784262,2.749765,2.730153,2.728455,2.736856,2.733526,2.707791,2.675321,2.665215,2.699239,2.776999,2.869606,2.92975,2.943851,2.926575,2.893251,2.849619,2.802653,2.757332,2.713161,2.669684,2.629346,2.596848,2.571885,2.557676,2.553655,2.567475,2.627622,2.761242,2.944012,10.559,11.306,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:34:36 AM,10000,34.7,GPGGA,163528.6,46.03322118,N,109.1774515,W
SEC 1 WEST,3.119062,3.054235,2.993382,2.932907,2.880199,2.840619,2.802768,2.756413,2.713038,2.679693,2.66071,2.659111,2.666919,2.662491,2.63728,2.607118,2.599335,2.63067,2.702374,2.788502,2.842916,2.852784,2.836352,2.805671,2.76513,2.721464,2.679286,2.639342,2.598135,2.559719,2.530325,2.507814,2.493552,2.489256,2.503378,2.560975,2.687018,2.856875,11.954,10.79,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:34:57 AM,10000,34.6,GPGGA,163545.8,46.03309017,N,109.1772989,W
SEC 1 WEST,3.344415,3.269586,3.198923,3.130846,3.069742,3.025511,2.981554,2.93057,2.882136,2.845874,2.826051,2.825325,2.834454,2.829974,2.802271,2.76962,2.760287,2.797182,2.880747,2.978869,3.040939,3.05202,3.032979,2.998701,2.953075,2.901914,2.853453,2.807677,2.760636,2.717719,2.683183,2.657067,2.642596,2.63818,2.653826,2.718623,2.862046,3.055688,14.247,10.784,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:35:52 AM,10000,34.5,GPGGA,163606.4,46.03290608,N,109.177156,W
SEC 1 WEST,3.252116,3.179745,3.109809,3.040888,2.981271,2.938548,2.896795,2.844893,2.796351,2.759772,2.738715,2.735805,2.742721,2.737384,2.709539,2.677353,2.666759,2.701591,2.780069,2.87318,2.93178,2.941926,2.924487,2.891378,2.84762,2.799332,2.753698,2.709028,2.66439,2.623447,2.590139,2.56561,2.551711,2.547601,2.562885,2.62529,2.762811,2.949849,14.524,11.013,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:36:13 AM,10000,34.7,GPGGA,163701.2,46.03315177,N,109.1775667,W
SEC 1 WEST,3.318098,3.243452,3.173214,3.104948,3.045642,3.000241,2.955843,2.901918,2.852176,2.814946,2.794589,2.791457,2.798079,2.792603,2.765537,2.732845,2.721654,2.756246,2.83714,2.932239,2.991175,3.001807,2.983174,2.948398,2.903411,2.854512,2.807747,2.762486,2.717083,2.675202,2.641971,2.617047,2.602303,2.598446,2.614118,2.676545,2.815231,3.004949,13.022,10.58,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:36:32 AM,10000,34.9,GPGGA,163722,46.0333085,N,109.177751,W
SEC 1 WEST,3.272958,3.201368,3.132796,3.065351,3.005659,2.963173,2.923566,2.873653,2.826033,2.790796,2.771426,2.769848,2.777971,2.774421,2.747241,2.714593,2.704556,2.739942,2.819986,2.914838,2.976035,2.987098,2.969872,2.936627,2.89234,2.843925,2.797182,2.751753,2.706563,2.664509,2.631149,2.606016,2.59185,2.587776,2.602623,2.665399,2.803882,2.992661,14.204,11.215,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:37:15 AM,10000,35.1,GPGGA,163741.8,46.03344537,N,109.1779595,W
SEC 1 WEST,3.192695,3.125042,3.059115,2.994848,2.939479,2.904942,2.87006,2.822901,2.77729,2.744686,2.727891,2.729937,2.738775,2.736136,2.711313,2.681664,2.672156,2.709716,2.79214,2.887428,2.947594,2.95957,2.941929,2.910244,2.867095,2.82028,2.774957,2.731395,2.686854,2.645959,2.614464,2.589461,2.575925,2.572347,2.587707,2.649866,2.78867,2.97672,14.739,10.553,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:37:30 AM,10000,35.1,GPGGA,163824.2,46.03303873,N,109.1776312,W
SEC 1 WEST,3.279448,3.206051,3.136519,3.068819,3.008457,2.964792,2.923409,2.872785,2.824826,2.789464,2.770776,2.769921,2.779262,2.776565,2.749902,2.717009,2.70705,2.743838,2.827445,2.92696,2.990005,3.000737,2.982146,2.947142,2.900429,2.850477,2.802823,2.7569,2.711112,2.668638,2.634558,2.608601,2.593321,2.588881,2.603738,2.666563,2.805964,2.997566,13.212,11.049,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:39:34 AM,10000,35.3,GPGGA,163839.4,46.03288015,N,109.1774808,W
SEC 1 WEST,3.223743,3.154864,3.089622,3.025211,2.966877,2.92434,2.884126,2.835596,2.78965,2.755961,2.737254,2.736322,2.74493,2.742112,2.716366,2.684551,2.674403,2.709087,2.788358,2.882226,2.942779,2.954154,2.936752,2.903848,2.860103,2.812405,2.766957,2.722652,2.67857,2.63813,2.605805,2.581497,2.566953,2.562889,2.577398,2.63786,2.77217,2.956228,13.369,11.147,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:39:51 AM,10000,35.5,GPGGA,164043,46.03377088,N,109.1776167,W
SEC 1 WEST,3.212257,3.147868,3.084936,3.022014,2.969861,2.934783,2.898216,2.849747,2.80396,2.77039,2.751853,2.750692,2.759062,2.756282,2.731321,2.700292,2.690819,2.725327,2.802692,2.893215,2.950016,2.959918,2.943221,2.911166,2.86908,2.823063,2.779007,2.736605,2.693209,2.653242,2.62073,2.596513,2.582675,2.578448,2.592687,2.653974,2.786701,2.965289,13.789,11.393,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:40:10 AM,10000,35.6,GPGGA,164100.2,46.03397267,N,109.1776016,W
SEC 1 WEST,3.098129,3.041627,2.986461,2.929677,2.882513,2.849396,2.813494,2.766744,2.72334,2.691331,2.673982,2.672795,2.680766,2.678265,2.654281,2.624797,2.615824,2.648101,2.721153,2.807427,2.862893,2.872768,2.857276,2.827627,2.78776,2.74436,2.702614,2.662277,2.621075,2.582783,2.551619,2.52857,2.515375,2.510933,2.525747,2.58482,2.712984,2.885605,14.478,11.178,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:40:29 AM,10000,35.8,GPGGA,164119.8,46.03418795,N,109.1775857,W
SEC 1 WEST,3.277092,3.203769,3.134358,3.066818,3.006446,2.964574,2.924017,2.873329,2.824989,2.789428,2.770043,2.769013,2.778005,2.774683,2.747989,2.715353,2.704978,2.740983,2.823141,2.920541,2.982449,2.993382,2.974786,2.939839,2.894278,2.845345,2.798269,2.752582,2.707393,2.665312,2.631455,2.605826,2.590997,2.58638,2.601061,2.66411,2.803359,2.994021,12.765,10.787,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:40:46 AM,10000,35.5,GPGGA,164138.4,46.03439225,N,109.1775705,W
SEC 1 WEST,3.243016,3.173173,3.106464,3.042954,2.986436,2.944795,2.904411,2.855804,2.810431,2.776475,2.758327,2.758909,2.769832,2.767046,2.741757,2.710908,2.7012,2.737742,2.820849,2.919283,2.981177,2.991987,2.973964,2.939814,2.894718,2.84539,2.799046,2.754506,2.709537,2.668145,2.634865,2.609668,2.595177,2.590757,2.605275,2.667262,2.805997,2.994172,13.842,10.609,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:41:01 AM,10000,35.4,GPGGA,164155.2,46.03457628,N,109.177557,W
SEC 1 WEST,3.192903,3.123132,3.057689,2.995202,2.939723,2.89901,2.858531,2.809647,2.763664,2.72874,2.709321,2.707223,2.714671,2.71016,2.684089,2.652201,2.642934,2.677195,2.754203,2.844958,2.902675,2.912104,2.894372,2.862305,2.819529,2.773257,2.728997,2.685846,2.642655,2.60333,2.57071,2.546801,2.53287,2.528629,2.543035,2.603253,2.736384,2.917259,14.012,10.918,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:41:16 AM,10000,35.5,GPGGA,164210.2,46.034737,N,109.1775451,W
SEC 1 WEST,3.326251,3.255834,3.187367,3.120521,3.061735,3.02086,2.979955,2.927017,2.876958,2.839951,2.818813,2.815793,2.821834,2.816383,2.789099,2.755627,2.745338,2.780972,2.860622,2.953874,3.011973,3.021346,3.002872,2.969159,2.924693,2.876112,2.829792,2.784956,2.73958,2.698184,2.664676,2.639915,2.625292,2.621609,2.637381,2.70007,2.838722,3.026741,14.096,11.272,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:41:34 AM,10000,35.3,GPGGA,164225.8,46.0349004,N,109.1775329,W
SEC 1 WEST,3.391891,3.31388,3.239847,3.16772,3.103837,3.058784,3.013885,2.958902,2.907019,2.868214,2.846392,2.843218,2.850338,2.845376,2.816211,2.78157,2.770438,2.806756,2.890518,2.988657,3.050447,3.060501,3.041582,3.005725,2.958904,2.908068,2.859582,2.812305,2.765315,2.721867,2.686781,2.660506,2.645792,2.641345,2.657045,2.722441,2.866527,3.06331,13.638,11.131,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:41:52 AM,10000,35.3,GPGGA,164243.2,46.03508238,N,109.1775195,W
SEC 1 WEST,3.326628,3.250575,3.179897,3.111087,3.047786,2.999733,2.954861,2.902205,2.852698,2.815378,2.79371,2.789191,2.795372,2.789845,2.76151,2.727131,2.715419,2.749094,2.827868,2.922025,2.982063,2.991919,2.97329,2.939571,2.894345,2.844694,2.797575,2.751944,2.706523,2.664037,2.63021,2.604755,2.589506,2.585123,2.600195,2.662441,2.799924,2.986472,14.249,11.294,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:42:13 AM,10000,35.6,GPGGA,164301.6,46.03527387,N,109.1775053,W
